source_file,title,chapter,chapter_no,section,section_no,date_or_page,first_total,first_correct,first_wrong,first_rate,second_total,second_correct,second_wrong,second_rate,has_first_data,has_second_data,section_order,first_rate_pct,second_rate_pct
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十二章 参数估计,,,0,0,0,,0,0,0,0.0,False,True,27,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十三章 假设检验,,,0,0,0,,0,0,0,0.0,False,True,28,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,概率论与数理统计 合计,,,0,0,0,,0,0,0,0.0,False,True,29,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,解答区,,,0,0,0,,0,0,0,,False,False,30,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,章节,,时间,0,0,0,,0,0,0,,False,False,31,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,高等数学,,,0,0,0,,0,0,0,,False,False,32,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第一章 函数、极限、连续,,0,16,10,6,0.625,0,0,0,,True,False,33,62.5,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二章 一元函数微分学及其应用,,0,0,0,0,,0,0,0,,False,False,34,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第三章 一元函数积分学及其应用,,0,0,0,0,,0,0,0,,False,False,35,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第四章 空间解析几何,,0,0,0,0,,0,0,0,,False,False,36,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第五章 多元函数微分学及其应用,,0,0,0,0,,0,0,0,,False,False,37,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第六章 重积分及其应用,,0,0,0,0,,0,0,0,,False,False,38,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第七章 微分方程及其应用,,0,0,0,0,,0,0,0,,False,False,39,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第八章 无穷级数,,0,0,0,0,,0,0,0,,False,False,40,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第九章 曲线积分与曲面积分,,0,0,0,0,,0,0,0,,False,False,41,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,高等数学 合计,,,16,10,6,0.625,0,0,0,0.0,True,True,42,62.5,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,线性代数,,,0,0,0,,0,0,0,,False,False,43,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十章 行列式,,0,0,0,0,,0,0,0,,False,False,44,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十一章 矩阵,,0,0,0,0,,0,0,0,,False,False,45,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十二章 向量,,0,0,0,0,,0,0,0,,False,False,46,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十三章 线性方程组,,0,0,0,0,,0,0,0,,False,False,47,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十四章 相似矩阵,,0,0,0,0,,0,0,0,,False,False,48,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十五章 二次型,,0,0,0,0,,0,0,0,,False,False,49,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,线性代数 合计,,,0,0,0,,0,0,0,0.0,False,True,50,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,概率论与数理统计,,,0,0,0,,0,0,0,,False,False,51,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十六章 随机事件及其概率,,0,0,0,0,,0,0,0,,False,False,52,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十七章 随机变量及其分布,,0,0,0,0,,0,0,0,,False,False,53,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十八章 多维随机变量及其分布,,0,0,0,0,,0,0,0,,False,False,54,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十九章 随机变量的数字特征,,0,0,0,0,,0,0,0,,False,False,55,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十章 大数定律与中心极限定理,,0,0,0,0,,0,0,0,,False,False,56,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十一章 数理统计的基本概念,,0,0,0,0,,0,0,0,,False,False,57,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十二章 参数估计,,0,0,0,0,,0,0,0,,False,False,58,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十三章 假设检验,,0,0,0,0,,0,0,0,,False,False,59,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,概率论与数理统计 合计,,,0,0,0,,0,0,0,0.0,False,True,60,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,选填+解答总计区,,,0,0,0,,0,0,0,,False,False,61,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,章节,,时间,0,0,0,,0,0,0,,False,False,62,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,高等数学,,,0,0,0,,0,0,0,,False,False,63,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第一章 函数、极限、连续,,0,37,26,11,0.7027027027027027,10,0,10,0.0,True,True,64,70.27027027027027,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二章 一元函数微分学及其应用,,0,0,0,0,,0,0,0,0.0,False,True,65,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第三章 一元函数积分学及其应用,,0,0,0,0,,0,0,0,0.0,False,True,66,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第四章 空间解析几何,,0,0,0,0,,0,0,0,0.0,False,True,67,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第五章 多元函数微分学及其应用,,0,0,0,0,,0,0,0,0.0,False,True,68,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第六章 重积分及其应用,,0,0,0,0,,0,0,0,0.0,False,True,69,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第七章 微分方程及其应用,,0,0,0,0,,0,0,0,0.0,False,True,70,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第八章 无穷级数,,0,0,0,0,,0,0,0,0.0,False,True,71,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第九章 曲线积分与曲面积分,,0,0,0,0,,0,0,0,0.0,False,True,72,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,高等数学 合计,,,37,26,11,0.7027027027027027,10,0,10,0.0,True,True,73,70.27027027027027,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,线性代数,,,0,0,0,,0,0,0,,False,False,74,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十章 行列式,,0,0,0,0,,0,0,0,0.0,False,True,75,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十一章 矩阵,,0,0,0,0,,0,0,0,0.0,False,True,76,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十二章 向量,,0,0,0,0,,0,0,0,0.0,False,True,77,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十三章 线性方程组,,0,0,0,0,,0,0,0,0.0,False,True,78,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十四章 相似矩阵,,0,0,0,0,,0,0,0,0.0,False,True,79,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十五章 二次型,,0,0,0,0,,0,0,0,0.0,False,True,80,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,线性代数 合计,,,0,0,0,,0,0,0,0.0,False,True,81,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,概率论与数理统计,,,0,0,0,,0,0,0,,False,False,82,,
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十六章 随机事件及其概率,,0,0,0,0,,0,0,0,0.0,False,True,83,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十七章 随机变量及其分布,,0,0,0,0,,0,0,0,0.0,False,True,84,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十八章 多维随机变量及其分布,,0,0,0,0,,0,0,0,0.0,False,True,85,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第十九章 随机变量的数字特征,,0,0,0,0,,0,0,0,0.0,False,True,86,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十章 大数定律与中心极限定理,,0,0,0,0,,0,0,0,0.0,False,True,87,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十一章 数理统计的基本概念,,0,0,0,0,,0,0,0,0.0,False,True,88,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十二章 参数估计,,0,0,0,0,,0,0,0,0.0,False,True,89,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,第二十三章 假设检验,,0,0,0,0,,0,0,0,0.0,False,True,90,,0.0
03_李林880专题.csv,李林880专题 （选择&填空）习题正确率记录,未分章,,概率论与数理统计 合计,,,0,0,0,,0,0,0,0.0,False,True,91,,0.0
